gene	expr_score	expr_direction	prom_score	prom_direction	body_score	body_direction	concordance	prize
AL591441.1	0.45622357430133	-1	NA	NA	NA	NA	0	0.45622357430133
TIMM29	0.456172011962463	1	NA	NA	NA	NA	0	0.456172011962463
RN7SL535P	0.456120449623595	-1	NA	NA	NA	NA	0	0.456120449623595
AC005180.2	0.456068887284727	-1	NA	NA	NA	NA	0	0.456068887284727
MEIS3P2	0.45601732494586	-1	NA	NA	NA	NA	0	0.45601732494586
CARD19	0.455965762606992	1	NA	NA	NA	NA	0	0.455965762606992
LINC01936	0.455914200268124	-1	NA	NA	NA	NA	0	0.455914200268124
ZYX	0.455862637929256	1	NA	NA	NA	NA	0	0.455862637929256
C4BPA	0.455811075590389	-1	NA	NA	NA	NA	0	0.455811075590389
AC007342.4	0.455759513251521	-1	NA	NA	NA	NA	0	0.455759513251521
TXNDC16	0.455707950912653	-1	NA	NA	NA	NA	0	0.455707950912653
AC079880.1	0.455656388573786	-1	NA	NA	NA	NA	0	0.455656388573786
ADORA2A	0.455604826234918	-1	NA	NA	NA	NA	0	0.455604826234918
LEF1	0.45555326389605	1	NA	NA	NA	NA	0	0.45555326389605
OXCT1-AS1	0.455501701557183	-1	NA	NA	NA	NA	0	0.455501701557183
AC098595.1	0.455450139218315	1	NA	NA	NA	NA	0	0.455450139218315
AC016705.2	0.455398576879447	-1	NA	NA	NA	NA	0	0.455398576879447
CAMK4	0.45534701454058	-1	NA	NA	NA	NA	0	0.45534701454058
GAPDH	0.455295452201712	1	NA	NA	NA	NA	0	0.455295452201712
AF064858.2	0.455243889862844	-1	NA	NA	NA	NA	0	0.455243889862844
IMPDH1P8	0.455192327523976	-1	NA	NA	NA	NA	0	0.455192327523976
CFLAR-AS1	0.455140765185109	-1	NA	NA	NA	NA	0	0.455140765185109
TPMT	0.455089202846241	-1	NA	NA	NA	NA	0	0.455089202846241
AC110611.2	0.455037640507373	1	NA	NA	NA	NA	0	0.455037640507373
OSGEP	0.454986078168506	1	NA	NA	NA	NA	0	0.454986078168506
GPR17	0.454934515829638	-1	NA	NA	NA	NA	0	0.454934515829638
PGK1P1	0.45488295349077	-1	NA	NA	NA	NA	0	0.45488295349077
AC020763.4	0.454831391151903	1	NA	NA	NA	NA	0	0.454831391151903
CASP12	0.454779828813035	-1	NA	NA	NA	NA	0	0.454779828813035
SHCBP1	0.454728266474167	1	NA	NA	NA	NA	0	0.454728266474167
MDN1	0.4546767041353	-1	NA	NA	NA	NA	0	0.4546767041353
RPL21P7	0.454625141796432	-1	NA	NA	NA	NA	0	0.454625141796432
UBALD2	0.454573579457564	1	NA	NA	NA	NA	0	0.454573579457564
AL023581.2	0.454522017118696	-1	NA	NA	NA	NA	0	0.454522017118696
RUNDC3B	0.454470454779829	1	NA	NA	NA	NA	0	0.454470454779829
AC135048.4	0.454418892440961	1	NA	NA	NA	NA	0	0.454418892440961
AL137847.2	0.454367330102093	-1	NA	NA	NA	NA	0	0.454367330102093
MXD1	0.454315767763226	-1	NA	NA	NA	NA	0	0.454315767763226
LRRC8A	0.454264205424358	1	NA	NA	NA	NA	0	0.454264205424358
BX322557.1	0.45421264308549	-1	NA	NA	NA	NA	0	0.45421264308549
FTH1P5	0.454161080746623	1	NA	NA	NA	NA	0	0.454161080746623
AC012360.3	0.454109518407755	-1	NA	NA	NA	NA	0	0.454109518407755
SIGMAR1	0.454057956068887	1	NA	NA	NA	NA	0	0.454057956068887
ACSL1	0.45400639373002	-1	NA	NA	NA	NA	0	0.45400639373002
RECK	0.453954831391152	-1	NA	NA	NA	NA	0	0.453954831391152
AC103858.3	0.453903269052284	-1	NA	NA	NA	NA	0	0.453903269052284
CD40	0.453851706713417	1	NA	NA	NA	NA	0	0.453851706713417
AC079922.1	0.453800144374549	1	NA	NA	NA	NA	0	0.453800144374549
KIAA1109	0.453748582035681	-1	NA	NA	NA	NA	0	0.453748582035681
HLA-F	0.453697019696813	1	NA	NA	NA	NA	0	0.453697019696813
AC106782.4	0.453645457357946	-1	NA	NA	NA	NA	0	0.453645457357946
AC004825.3	0.453593895019078	-1	NA	NA	NA	NA	0	0.453593895019078
AC019131.2	0.45354233268021	-1	NA	NA	NA	NA	0	0.45354233268021
SYNC	0.453490770341343	1	NA	NA	NA	NA	0	0.453490770341343
AC099513.1	0.453439208002475	-1	NA	NA	NA	NA	0	0.453439208002475
CDK6	0.453387645663607	-1	NA	NA	NA	NA	0	0.453387645663607
BCAR1	0.45333608332474	1	NA	NA	NA	NA	0	0.45333608332474
TMCO6	0.453284520985872	1	NA	NA	NA	NA	0	0.453284520985872
AL022069.3	0.453232958647004	-1	NA	NA	NA	NA	0	0.453232958647004
HOXB-AS2	0.453181396308137	-1	NA	NA	NA	NA	0	0.453181396308137
CCDC138	0.453129833969269	-1	NA	NA	NA	NA	0	0.453129833969269
CHROMR	0.453078271630401	-1	NA	NA	NA	NA	0	0.453078271630401
CSGALNACT2	0.453026709291533	1	NA	NA	NA	NA	0	0.453026709291533
AC027763.2	0.452975146952666	1	NA	NA	NA	NA	0	0.452975146952666
GRPR	0.452923584613798	1	NA	NA	NA	NA	0	0.452923584613798
PROSER2	0.45287202227493	1	NA	NA	NA	NA	0	0.45287202227493
AC103810.2	0.452820459936063	-1	NA	NA	NA	NA	0	0.452820459936063
PLEC	0.452768897597195	1	NA	NA	NA	NA	0	0.452768897597195
AC108463.3	0.452717335258327	1	NA	NA	NA	NA	0	0.452717335258327
AC093789.1	0.45266577291946	1	NA	NA	NA	NA	0	0.45266577291946
AC015914.2	0.452614210580592	1	NA	NA	NA	NA	0	0.452614210580592
AMOTL2	0.452562648241724	-1	NA	NA	NA	NA	0	0.452562648241724
PKN2-AS1	0.452511085902857	-1	NA	NA	NA	NA	0	0.452511085902857
AC092053.4	0.452459523563989	-1	NA	NA	NA	NA	0	0.452459523563989
TRAV41	0.452407961225121	-1	NA	NA	NA	NA	0	0.452407961225121
CCL25	0.452356398886254	1	NA	NA	NA	NA	0	0.452356398886254
AL355334.2	0.452304836547386	-1	NA	NA	NA	NA	0	0.452304836547386
TRBV9	0.452253274208518	-1	NA	NA	NA	NA	0	0.452253274208518
MGAT5B	0.45220171186965	-1	NA	NA	NA	NA	0	0.45220171186965
JHY	0.452150149530783	-1	NA	NA	NA	NA	0	0.452150149530783
NOXA1	0.452098587191915	1	NA	NA	NA	NA	0	0.452098587191915
RPL34P34	0.452047024853047	1	NA	NA	NA	NA	0	0.452047024853047
RDX	0.45199546251418	-1	NA	NA	NA	NA	0	0.45199546251418
AL024498.1	0.451943900175312	1	NA	NA	NA	NA	0	0.451943900175312
FAM3D	0.451892337836444	1	NA	NA	NA	NA	0	0.451892337836444
NFAT5	0.451840775497577	-1	NA	NA	NA	NA	0	0.451840775497577
AL161729.1	0.451789213158709	-1	NA	NA	NA	NA	0	0.451789213158709
AC023483.1	0.451737650819841	-1	NA	NA	NA	NA	0	0.451737650819841
DCAF15	0.451686088480974	1	NA	NA	NA	NA	0	0.451686088480974
ZFP3	0.451634526142106	-1	NA	NA	NA	NA	0	0.451634526142106
AC027228.2	0.451582963803238	1	NA	NA	NA	NA	0	0.451582963803238
SLIT3	0.45153140146437	-1	NA	NA	NA	NA	0	0.45153140146437
DSC1	0.451479839125503	-1	NA	NA	NA	NA	0	0.451479839125503
RPL24	0.451428276786635	1	NA	NA	NA	NA	0	0.451428276786635
CRACD	0.451376714447767	1	NA	NA	NA	NA	0	0.451376714447767
ANKRD20A7P	0.4513251521089	-1	NA	NA	NA	NA	0	0.4513251521089
LINC02606	0.451273589770032	-1	NA	NA	NA	NA	0	0.451273589770032
H2AC8	0.451222027431164	1	NA	NA	NA	NA	0	0.451222027431164
AC124067.2	0.451170465092297	1	NA	NA	NA	NA	0	0.451170465092297
AC109347.2	0.451118902753429	-1	NA	NA	NA	NA	0	0.451118902753429
AL031708.1	0.451067340414561	-1	NA	NA	NA	NA	0	0.451067340414561
LINC01901	0.451015778075694	1	NA	NA	NA	NA	0	0.451015778075694
AL138824.1	0.450964215736826	-1	NA	NA	NA	NA	0	0.450964215736826
LINC00115	0.450912653397958	1	NA	NA	NA	NA	0	0.450912653397958
SEMA5A	0.45086109105909	1	NA	NA	NA	NA	0	0.45086109105909
TRAV26-2	0.450809528720223	-1	NA	NA	NA	NA	0	0.450809528720223
TRMT1	0.450757966381355	1	NA	NA	NA	NA	0	0.450757966381355
NABP1	0.450706404042487	1	NA	NA	NA	NA	0	0.450706404042487
YWHAH	0.45065484170362	1	NA	NA	NA	NA	0	0.45065484170362
MIR4263	0.450603279364752	1	NA	NA	NA	NA	0	0.450603279364752
KRT8P32	0.450551717025884	-1	NA	NA	NA	NA	0	0.450551717025884
AC124944.2	0.450500154687017	1	NA	NA	NA	NA	0	0.450500154687017
AC007619.1	0.450448592348149	-1	NA	NA	NA	NA	0	0.450448592348149
HBQ1	0.450397030009281	1	NA	NA	NA	NA	0	0.450397030009281
IL4R	0.450345467670414	1	NA	NA	NA	NA	0	0.450345467670414
H4C3	0.450293905331546	-1	NA	NA	NA	NA	0	0.450293905331546
AC135048.3	0.450242342992678	-1	NA	NA	NA	NA	0	0.450242342992678
DLG1-AS1	0.45019078065381	-1	NA	NA	NA	NA	0	0.45019078065381
SYNE3	0.450139218314943	-1	NA	NA	NA	NA	0	0.450139218314943
BMPR1A	0.450087655976075	-1	NA	NA	NA	NA	0	0.450087655976075
LINC02195	0.450036093637207	1	NA	NA	NA	NA	0	0.450036093637207
HOXA4	0.44998453129834	-1	NA	NA	NA	NA	0	0.44998453129834
MTMR9LP	0.449932968959472	1	NA	NA	NA	NA	0	0.449932968959472
CD247	0.449881406620604	-1	NA	NA	NA	NA	0	0.449881406620604
PCDHGA3	0.449829844281737	-1	NA	NA	NA	NA	0	0.449829844281737
TOMM5	0.449778281942869	-1	NA	NA	NA	NA	0	0.449778281942869
CCDC184	0.449726719604001	1	NA	NA	NA	NA	0	0.449726719604001
TMEM223	0.449675157265134	1	NA	NA	NA	NA	0	0.449675157265134
BCL2L12	0.449623594926266	1	NA	NA	NA	NA	0	0.449623594926266
Z93930.3	0.449572032587398	-1	NA	NA	NA	NA	0	0.449572032587398
PEBP4	0.44952047024853	-1	NA	NA	NA	NA	0	0.44952047024853
PSORS1C1	0.449468907909663	1	NA	NA	NA	NA	0	0.449468907909663
CCP110	0.449417345570795	-1	NA	NA	NA	NA	0	0.449417345570795
BPGM	0.449365783231927	1	NA	NA	NA	NA	0	0.449365783231927
CRY1	0.44931422089306	-1	NA	NA	NA	NA	0	0.44931422089306
AL391262.1	0.449262658554192	-1	NA	NA	NA	NA	0	0.449262658554192
DDAH1	0.449211096215324	1	NA	NA	NA	NA	0	0.449211096215324
AC005076.1	0.449159533876457	-1	NA	NA	NA	NA	0	0.449159533876457
ACTN4	0.449107971537589	1	NA	NA	NA	NA	0	0.449107971537589
FANCE	0.449056409198721	1	NA	NA	NA	NA	0	0.449056409198721
AC007216.4	0.449004846859854	-1	NA	NA	NA	NA	0	0.449004846859854
EFCAB13	0.448953284520986	1	NA	NA	NA	NA	0	0.448953284520986
FNDC8	0.448901722182118	-1	NA	NA	NA	NA	0	0.448901722182118
ZNF148	0.44885015984325	-1	NA	NA	NA	NA	0	0.44885015984325
POP7	0.448798597504383	1	NA	NA	NA	NA	0	0.448798597504383
AC024257.3	0.448747035165515	1	NA	NA	NA	NA	0	0.448747035165515
GK4P	0.448695472826647	-1	NA	NA	NA	NA	0	0.448695472826647
ZBTB33	0.44864391048778	1	NA	NA	NA	NA	0	0.44864391048778
AC023593.1	0.448592348148912	1	NA	NA	NA	NA	0	0.448592348148912
AC010969.2	0.448540785810044	1	NA	NA	NA	NA	0	0.448540785810044
LINC02487	0.448489223471177	1	NA	NA	NA	NA	0	0.448489223471177
STAT4	0.448437661132309	1	NA	NA	NA	NA	0	0.448437661132309
RPL13P12	0.448386098793441	1	NA	NA	NA	NA	0	0.448386098793441
TPSD1	0.448334536454574	1	NA	NA	NA	NA	0	0.448334536454574
AC099811.1	0.448282974115706	-1	NA	NA	NA	NA	0	0.448282974115706
LINC01618	0.448231411776838	-1	NA	NA	NA	NA	0	0.448231411776838
SIT1	0.44817984943797	-1	NA	NA	NA	NA	0	0.44817984943797
TBC1D14	0.448128287099103	-1	NA	NA	NA	NA	0	0.448128287099103
TUBB2A	0.448076724760235	-1	NA	NA	NA	NA	0	0.448076724760235
BFSP1	0.448025162421367	-1	NA	NA	NA	NA	0	0.448025162421367
AC100797.1	0.4479736000825	-1	NA	NA	NA	NA	0	0.4479736000825
CXorf58	0.447922037743632	-1	NA	NA	NA	NA	0	0.447922037743632
MED14OS	0.447870475404764	-1	NA	NA	NA	NA	0	0.447870475404764
ZNF843	0.447818913065897	-1	NA	NA	NA	NA	0	0.447818913065897
C4B	0.447767350727029	1	NA	NA	NA	NA	0	0.447767350727029
SLC16A1	0.447715788388161	1	NA	NA	NA	NA	0	0.447715788388161
NTF4	0.447664226049294	1	NA	NA	NA	NA	0	0.447664226049294
AL353748.3	0.447612663710426	-1	NA	NA	NA	NA	0	0.447612663710426
AC025754.2	0.447561101371558	1	NA	NA	NA	NA	0	0.447561101371558
ELK1	0.44750953903269	1	NA	NA	NA	NA	0	0.44750953903269
ZFR2	0.447457976693823	1	NA	NA	NA	NA	0	0.447457976693823
LRRC10B	0.447406414354955	1	NA	NA	NA	NA	0	0.447406414354955
CMTM7	0.447354852016087	1	NA	NA	NA	NA	0	0.447354852016087
SEPSECS-AS1	0.44730328967722	-1	NA	NA	NA	NA	0	0.44730328967722
AC093909.1	0.447251727338352	-1	NA	NA	NA	NA	0	0.447251727338352
DAP3P2	0.447200164999484	-1	NA	NA	NA	NA	0	0.447200164999484
Z95114.3	0.447148602660617	-1	NA	NA	NA	NA	0	0.447148602660617
DNASE1L3	0.447097040321749	-1	NA	NA	NA	NA	0	0.447097040321749
P2RY13	0.447045477982881	1	NA	NA	NA	NA	0	0.447045477982881
SRRM1P3	0.446993915644014	-1	NA	NA	NA	NA	0	0.446993915644014
AC099050.1	0.446942353305146	-1	NA	NA	NA	NA	0	0.446942353305146
LRRN1	0.446890790966278	1	NA	NA	NA	NA	0	0.446890790966278
AC008026.3	0.446839228627411	1	NA	NA	NA	NA	0	0.446839228627411
USP34	0.446787666288543	-1	NA	NA	NA	NA	0	0.446787666288543
PKNOX1	0.446736103949675	-1	NA	NA	NA	NA	0	0.446736103949675
MMP2-AS1	0.446684541610807	1	NA	NA	NA	NA	0	0.446684541610807
TMPRSS11D	0.44663297927194	-1	NA	NA	NA	NA	0	0.44663297927194
SHB	0.446581416933072	1	NA	NA	NA	NA	0	0.446581416933072
CD93	0.446529854594204	1	NA	NA	NA	NA	0	0.446529854594204
BX322639.1	0.446478292255337	-1	NA	NA	NA	NA	0	0.446478292255337
DNAI4	0.446426729916469	-1	NA	NA	NA	NA	0	0.446426729916469
TTLL3	0.446375167577601	1	NA	NA	NA	NA	0	0.446375167577601
AP005131.1	0.446323605238734	-1	NA	NA	NA	NA	0	0.446323605238734
AL645504.1	0.446272042899866	-1	NA	NA	NA	NA	0	0.446272042899866
FEN1	0.446220480560998	1	NA	NA	NA	NA	0	0.446220480560998
NKX2-8	0.446168918222131	1	NA	NA	NA	NA	0	0.446168918222131
BMP7	0.446117355883263	-1	NA	NA	NA	NA	0	0.446117355883263
AC118469.2	0.446065793544395	-1	NA	NA	NA	NA	0	0.446065793544395
LINC01685	0.446014231205527	-1	NA	NA	NA	NA	0	0.446014231205527
RPS24P17	0.44596266886666	1	NA	NA	NA	NA	0	0.44596266886666
CCNG1	0.445911106527792	1	NA	NA	NA	NA	0	0.445911106527792
STRN4	0.445859544188924	1	NA	NA	NA	NA	0	0.445859544188924
NCBP2L	0.445807981850057	-1	NA	NA	NA	NA	0	0.445807981850057
AC005759.1	0.445756419511189	1	NA	NA	NA	NA	0	0.445756419511189
FAM53A	0.445704857172321	-1	NA	NA	NA	NA	0	0.445704857172321
ZSCAN16	0.445653294833454	1	NA	NA	NA	NA	0	0.445653294833454
CYP4F35P	0.445601732494586	1	NA	NA	NA	NA	0	0.445601732494586
AL136380.1	0.445550170155718	1	NA	NA	NA	NA	0	0.445550170155718
TIGD7	0.445498607816851	-1	NA	NA	NA	NA	0	0.445498607816851
AC097515.1	0.445447045477983	-1	NA	NA	NA	NA	0	0.445447045477983
AC068790.4	0.445395483139115	-1	NA	NA	NA	NA	0	0.445395483139115
LINC00637	0.445343920800247	-1	NA	NA	NA	NA	0	0.445343920800247
AP000442.1	0.44529235846138	-1	NA	NA	NA	NA	0	0.44529235846138
SPATA20P1	0.445240796122512	1	NA	NA	NA	NA	0	0.445240796122512
AC093635.1	0.445189233783644	-1	NA	NA	NA	NA	0	0.445189233783644
LINC00842	0.445137671444777	-1	NA	NA	NA	NA	0	0.445137671444777
KDM2B-DT	0.445086109105909	-1	NA	NA	NA	NA	0	0.445086109105909
STK39	0.445034546767041	1	NA	NA	NA	NA	0	0.445034546767041
ATP6AP1	0.444982984428174	1	NA	NA	NA	NA	0	0.444982984428174
MTDHP2	0.444931422089306	1	NA	NA	NA	NA	0	0.444931422089306
LINC00640	0.444879859750438	-1	NA	NA	NA	NA	0	0.444879859750438
DLG5	0.444828297411571	-1	NA	NA	NA	NA	0	0.444828297411571
BEND3	0.444776735072703	1	NA	NA	NA	NA	0	0.444776735072703
Z82243.1	0.444725172733835	-1	NA	NA	NA	NA	0	0.444725172733835
AL118508.3	0.444673610394968	1	NA	NA	NA	NA	0	0.444673610394968
AC093525.8	0.4446220480561	-1	NA	NA	NA	NA	0	0.4446220480561
KCNH4	0.444570485717232	1	NA	NA	NA	NA	0	0.444570485717232
SPTBN4	0.444518923378364	-1	NA	NA	NA	NA	0	0.444518923378364
ANOS1	0.444467361039497	1	NA	NA	NA	NA	0	0.444467361039497
ASCL2	0.444415798700629	-1	NA	NA	NA	NA	0	0.444415798700629
LINC01031	0.444364236361761	-1	NA	NA	NA	NA	0	0.444364236361761
PIN4P1	0.444312674022894	1	NA	NA	NA	NA	0	0.444312674022894
PKP4	0.444261111684026	1	NA	NA	NA	NA	0	0.444261111684026
TRIM7	0.444209549345158	1	NA	NA	NA	NA	0	0.444209549345158
AP001095.1	0.444157987006291	1	NA	NA	NA	NA	0	0.444157987006291
AL365181.3	0.444106424667423	1	NA	NA	NA	NA	0	0.444106424667423
RAI1	0.444054862328555	1	NA	NA	NA	NA	0	0.444054862328555
AL139317.4	0.444003299989688	-1	NA	NA	NA	NA	0	0.444003299989688
AC130686.1	0.44395173765082	1	NA	NA	NA	NA	0	0.44395173765082
AC110769.2	0.443900175311952	-1	NA	NA	NA	NA	0	0.443900175311952
DEF8	0.443848612973084	1	NA	NA	NA	NA	0	0.443848612973084
TRBJ2-1	0.443797050634217	-1	NA	NA	NA	NA	0	0.443797050634217
EML3	0.443745488295349	1	NA	NA	NA	NA	0	0.443745488295349
PROK1	0.443693925956481	1	NA	NA	NA	NA	0	0.443693925956481
GAPDHP70	0.443642363617614	1	NA	NA	NA	NA	0	0.443642363617614
ASB12	0.443590801278746	1	NA	NA	NA	NA	0	0.443590801278746
LINC02412	0.443539238939878	1	NA	NA	NA	NA	0	0.443539238939878
PKD1	0.443487676601011	-1	NA	NA	NA	NA	0	0.443487676601011
C1orf220	0.443436114262143	-1	NA	NA	NA	NA	0	0.443436114262143
KCNJ11	0.443384551923275	1	NA	NA	NA	NA	0	0.443384551923275
SPCS2P4	0.443332989584408	-1	NA	NA	NA	NA	0	0.443332989584408
FABP3	0.44328142724554	1	NA	NA	NA	NA	0	0.44328142724554
SUPT4H1	0.443229864906672	-1	NA	NA	NA	NA	0	0.443229864906672
PHKB	0.443178302567804	-1	NA	NA	NA	NA	0	0.443178302567804
ZNF454	0.443126740228937	1	NA	NA	NA	NA	0	0.443126740228937
AC116609.3	0.443075177890069	-1	NA	NA	NA	NA	0	0.443075177890069
LINC01664	0.443023615551201	1	NA	NA	NA	NA	0	0.443023615551201
AC063926.2	0.442972053212334	1	NA	NA	NA	NA	0	0.442972053212334
LINC02762	0.442920490873466	1	NA	NA	NA	NA	0	0.442920490873466
AC007541.1	0.442868928534598	-1	NA	NA	NA	NA	0	0.442868928534598
ANKH	0.442817366195731	1	NA	NA	NA	NA	0	0.442817366195731
MED15	0.442765803856863	1	NA	NA	NA	NA	0	0.442765803856863
SLC22A18AS	0.442714241517995	1	NA	NA	NA	NA	0	0.442714241517995
PRDM6	0.442662679179128	-1	NA	NA	NA	NA	0	0.442662679179128
UCP1	0.44261111684026	-1	NA	NA	NA	NA	0	0.44261111684026
RPS15AP14	0.442559554501392	-1	NA	NA	NA	NA	0	0.442559554501392
AL445645.1	0.442507992162525	-1	NA	NA	NA	NA	0	0.442507992162525
AC009802.1	0.442456429823657	-1	NA	NA	NA	NA	0	0.442456429823657
CMAHP	0.442404867484789	-1	NA	NA	NA	NA	0	0.442404867484789
SELP	0.442353305145921	1	NA	NA	NA	NA	0	0.442353305145921
PTPN21	0.442301742807054	-1	NA	NA	NA	NA	0	0.442301742807054
AC002558.3	0.442250180468186	-1	NA	NA	NA	NA	0	0.442250180468186
CD3D	0.442198618129318	-1	NA	NA	NA	NA	0	0.442198618129318
KLRD1	0.442147055790451	-1	NA	NA	NA	NA	0	0.442147055790451
WDR86	0.442095493451583	1	NA	NA	NA	NA	0	0.442095493451583
ZNF860	0.442043931112715	1	NA	NA	NA	NA	0	0.442043931112715
CREB3L1	0.441992368773848	1	NA	NA	NA	NA	0	0.441992368773848
CALML5	0.44194080643498	1	NA	NA	NA	NA	0	0.44194080643498
AC137561.1	0.441889244096112	1	NA	NA	NA	NA	0	0.441889244096112
NME3	0.441837681757245	1	NA	NA	NA	NA	0	0.441837681757245
AC107871.2	0.441786119418377	-1	NA	NA	NA	NA	0	0.441786119418377
HSPA8P9	0.441734557079509	-1	NA	NA	NA	NA	0	0.441734557079509
OR2AG2	0.441682994740641	1	NA	NA	NA	NA	0	0.441682994740641
USH1G	0.441631432401774	-1	NA	NA	NA	NA	0	0.441631432401774
MSMO1	0.441579870062906	1	NA	NA	NA	NA	0	0.441579870062906
RHNO1	0.441528307724038	1	NA	NA	NA	NA	0	0.441528307724038
CSNK2B	0.441476745385171	1	NA	NA	NA	NA	0	0.441476745385171
RO60	0.441425183046303	-1	NA	NA	NA	NA	0	0.441425183046303
ELMO2	0.441373620707435	1	NA	NA	NA	NA	0	0.441373620707435
AL138720.1	0.441322058368568	1	NA	NA	NA	NA	0	0.441322058368568
AC078778.1	0.4412704960297	-1	NA	NA	NA	NA	0	0.4412704960297
UBXN1	0.441218933690832	1	NA	NA	NA	NA	0	0.441218933690832
LINC01594	0.441167371351965	-1	NA	NA	NA	NA	0	0.441167371351965
AC093162.1	0.441115809013097	1	NA	NA	NA	NA	0	0.441115809013097
DHX32	0.441064246674229	1	NA	NA	NA	NA	0	0.441064246674229
AC100803.3	0.441012684335361	1	NA	NA	NA	NA	0	0.441012684335361
FGFR4	0.440961121996494	-1	NA	NA	NA	NA	0	0.440961121996494
CELF2-AS1	0.440909559657626	-1	NA	NA	NA	NA	0	0.440909559657626
LINC02325	0.440857997318758	-1	NA	NA	NA	NA	0	0.440857997318758
AC009283.1	0.440806434979891	1	NA	NA	NA	NA	0	0.440806434979891
FPGT	0.440754872641023	-1	NA	NA	NA	NA	0	0.440754872641023
AC099336.1	0.440703310302155	1	NA	NA	NA	NA	0	0.440703310302155
TCTN2	0.440651747963288	-1	NA	NA	NA	NA	0	0.440651747963288
MRPL46	0.44060018562442	1	NA	NA	NA	NA	0	0.44060018562442
AL132655.2	0.440548623285552	1	NA	NA	NA	NA	0	0.440548623285552
DARS-AS1	0.440497060946685	-1	NA	NA	NA	NA	0	0.440497060946685
CNP	0.440445498607817	1	NA	NA	NA	NA	0	0.440445498607817
NDUFA5P11	0.440393936268949	-1	NA	NA	NA	NA	0	0.440393936268949
TKT	0.440342373930081	1	NA	NA	NA	NA	0	0.440342373930081
XACT	0.440290811591214	-1	NA	NA	NA	NA	0	0.440290811591214
AC068491.2	0.440239249252346	1	NA	NA	NA	NA	0	0.440239249252346
CELSR3	0.440187686913478	1	NA	NA	NA	NA	0	0.440187686913478
AC025263.1	0.440136124574611	-1	NA	NA	NA	NA	0	0.440136124574611
ZNF137P	0.440084562235743	-1	NA	NA	NA	NA	0	0.440084562235743
AC009951.4	0.440032999896875	-1	NA	NA	NA	NA	0	0.440032999896875
FOXO1	0.439981437558008	-1	NA	NA	NA	NA	0	0.439981437558008
AC102953.2	0.43992987521914	-1	NA	NA	NA	NA	0	0.43992987521914
AC244157.2	0.439878312880272	-1	NA	NA	NA	NA	0	0.439878312880272
ADAMTSL2	0.439826750541405	1	NA	NA	NA	NA	0	0.439826750541405
AC092881.1	0.439775188202537	-1	NA	NA	NA	NA	0	0.439775188202537
ZNF865	0.439723625863669	1	NA	NA	NA	NA	0	0.439723625863669
NT5C2	0.439672063524801	-1	NA	NA	NA	NA	0	0.439672063524801
HSBP1	0.439620501185934	-1	NA	NA	NA	NA	0	0.439620501185934
C21orf58	0.439568938847066	1	NA	NA	NA	NA	0	0.439568938847066
AC091982.1	0.439517376508198	-1	NA	NA	NA	NA	0	0.439517376508198
AC104806.2	0.439465814169331	-1	NA	NA	NA	NA	0	0.439465814169331
TNFRSF14-AS1	0.439414251830463	1	NA	NA	NA	NA	0	0.439414251830463
GYPC	0.439362689491595	-1	NA	NA	NA	NA	0	0.439362689491595
LCA5	0.439311127152728	1	NA	NA	NA	NA	0	0.439311127152728
CRIP2	0.43925956481386	1	NA	NA	NA	NA	0	0.43925956481386
HLA-K	0.439208002474992	-1	NA	NA	NA	NA	0	0.439208002474992
ASIC1	0.439156440136125	1	NA	NA	NA	NA	0	0.439156440136125
KLHDC1	0.439104877797257	-1	NA	NA	NA	NA	0	0.439104877797257
MT1IP	0.439053315458389	-1	NA	NA	NA	NA	0	0.439053315458389
AC105219.3	0.439001753119521	-1	NA	NA	NA	NA	0	0.439001753119521
PLCXD2	0.438950190780654	-1	NA	NA	NA	NA	0	0.438950190780654
MIEF2	0.438898628441786	1	NA	NA	NA	NA	0	0.438898628441786
AP4M1	0.438847066102918	1	NA	NA	NA	NA	0	0.438847066102918
AC005332.2	0.438795503764051	1	NA	NA	NA	NA	0	0.438795503764051
AL604028.1	0.438743941425183	1	NA	NA	NA	NA	0	0.438743941425183
ACOT4	0.438692379086315	1	NA	NA	NA	NA	0	0.438692379086315
COLCA1	0.438640816747448	-1	NA	NA	NA	NA	0	0.438640816747448
DUSP8	0.43858925440858	1	NA	NA	NA	NA	0	0.43858925440858
RPL7A	0.438537692069712	1	NA	NA	NA	NA	0	0.438537692069712
TBC1D32	0.438486129730845	-1	NA	NA	NA	NA	0	0.438486129730845
LRAT	0.438434567391977	-1	NA	NA	NA	NA	0	0.438434567391977
SCNM1	0.438383005053109	1	NA	NA	NA	NA	0	0.438383005053109
CAMSAP3	0.438331442714242	1	NA	NA	NA	NA	0	0.438331442714242
AL590399.4	0.438279880375374	1	NA	NA	NA	NA	0	0.438279880375374
HLA-V	0.438228318036506	1	NA	NA	NA	NA	0	0.438228318036506
COX7A2P1	0.438176755697638	-1	NA	NA	NA	NA	0	0.438176755697638
C22orf24	0.438125193358771	-1	NA	NA	NA	NA	0	0.438125193358771
CYP2U1	0.438073631019903	-1	NA	NA	NA	NA	0	0.438073631019903
AC233280.1	0.438022068681035	1	NA	NA	NA	NA	0	0.438022068681035
LINC00824	0.437970506342168	-1	NA	NA	NA	NA	0	0.437970506342168
TSPAN17	0.4379189440033	1	NA	NA	NA	NA	0	0.4379189440033
TMEM64	0.437867381664432	-1	NA	NA	NA	NA	0	0.437867381664432
SENCR	0.437815819325565	1	NA	NA	NA	NA	0	0.437815819325565
